sale_id,sale_date,medicine,unit_type,quantity,unit_price,subtotal,profit,purchase_price,unit_cost,unit_profit
1496,2025-08-23 14:56,ريكسونا رجالي 50 م ضدد التعرق,BOX,1,85.00,85.00,20.00,65.00,65.00,20.00
1497,2025-08-23 15:05,مجنون اسنان سيجنال صغير,BOX,1,18.00,18.00,4.50,13.50,13.50,4.50
1498,2025-08-23 15:09,فوار فروت,STRIP,1,4.00,4.00,1.09,17.44,2.91,1.09
1498,2025-08-23 15:09,فوار فروت,STRIP,1,4.00,4.00,1.09,17.44,2.91,1.09
1499,2025-08-23 15:10,سيلك بلاستر 1.25 سم,BOX,1,9.00,9.00,2.75,6.25,6.25,2.75
1500,2025-08-23 15:24,فيروترون اقراص,STRIP,1,46.00,46.00,6.82,117.54,39.18,6.82
1500,2025-08-23 15:24,برونتو جيست 100 مجم حقن,STRIP,2,24.00,48.00,11.52,182.40,18.24,5.76
1500,2025-08-23 15:24,سرنجات الدوليه كبار 3سم,BOX,1,2.50,2.50,1.31,1.19,1.19,1.31
1500,2025-08-23 15:24,سرنجات الدوليه كبار 3سم,BOX,1,2.50,2.50,1.31,1.19,1.19,1.31
1500,2025-08-23 15:24,مولفيكس 5 عبوة كبيرة,STRIP,3,6.50,19.50,-1.97,415.00,7.16,-0.66
1501,2025-08-23 15:26,ليمتلس بي كومبلكس او دي اف,BOX,1,135.00,135.00,36.87,98.13,98.13,36.87
1501,2025-08-23 15:26,دايجيستوزيم اقراص,BOX,1,62.00,62.00,20.46,41.54,41.54,20.46
1501,2025-08-23 15:26,خميره ميباكو-ميدى فود,BOX,1,30.00,30.00,6.00,24.00,24.00,6.00
1503,2025-08-23 16:36,فولتارين امبول,STRIP,1,17.00,17.00,3.57,40.30,13.43,3.57
1503,2025-08-23 16:36,ديكساميثازون العمريه,STRIP,1,12.00,12.00,4.92,21.24,7.08,4.92
1503,2025-08-23 16:36,سرنجات الدوليه 5سم,BOX,1,3.00,3.00,1.51,1.49,1.49,1.51
1504,2025-08-23 16:48,مولفيكس 4,BOX,1,450.00,450.00,40.00,410.00,410.00,40.00
1505,2025-08-23 18:01,جافيسكون لحرقة المعده,STRIP,1,12.00,12.00,2.40,230.40,9.60,2.40
1505,2025-08-23 18:01,ديكساميثازون العمريه,STRIP,2,12.00,24.00,9.84,21.24,7.08,4.92
1505,2025-08-23 18:01,سرنجات الدوليه كبار 3سم,BOX,1,2.50,2.50,1.31,1.19,1.19,1.31
1505,2025-08-23 18:01,سرنجات الدوليه كبار 3سم,BOX,1,2.50,2.50,1.31,1.19,1.19,1.31
1506,2025-08-23 18:12,اميجران ادكو اقراص,STRIP,1,31.00,31.00,6.20,74.40,24.80,6.20
1507,2025-08-23 18:21,فلورست -ان اقراص,STRIP,1,16.00,16.00,6.32,19.35,9.68,6.32
1508,2025-08-23 18:23,مولفيكس 5 عبوة كبيرة,STRIP,5,6.50,32.50,-3.28,415.00,7.16,-0.66
1509,2025-08-23 18:24,مولفيكس 5 عبوة كبيرة,STRIP,1,6.50,6.50,-0.66,415.00,7.16,-0.66
1510,2025-08-23 18:29,ديكلوفين امبولات 75مجم,STRIP,1,12.00,12.00,3.72,24.84,8.28,3.72
1511,2025-08-23 19:13,سالبين 1.5 جم فيال,BOX,1,51.00,51.00,14.28,36.72,36.72,14.28
1511,2025-08-23 19:13,سالبين 1.5 جم فيال,BOX,1,51.00,51.00,14.28,36.72,36.72,14.28
1511,2025-08-23 19:13,سالبين 1.5 جم فيال,BOX,1,51.00,51.00,14.28,36.72,36.72,14.28
1511,2025-08-23 19:13,سالبين 1.5 جم فيال,BOX,1,51.00,51.00,14.28,36.72,36.72,14.28
1511,2025-08-23 19:13,ادولور30مجم حقن,BOX,1,36.00,36.00,12.24,23.76,23.76,12.24
1511,2025-08-23 19:13,فليبوتون امبول,BOX,1,51.00,51.00,14.28,36.72,36.72,14.28
1511,2025-08-23 19:13,سيلك بلاستر حرير 2.5 سم,BOX,1,25.00,25.00,7.30,17.70,17.70,7.30
1511,2025-08-23 19:13,سرنجات الدوليه كبار 3سم,BOX,1,2.50,2.50,1.31,1.19,1.19,1.31
1511,2025-08-23 19:13,سرنجات الدوليه كبار 3سم,BOX,1,2.50,2.50,1.31,1.19,1.19,1.31
1511,2025-08-23 19:13,سرنجات الدوليه كبار 3سم,BOX,1,2.50,2.50,1.31,1.19,1.19,1.31
1511,2025-08-23 19:13,سرنجات الدوليه كبار 3سم,BOX,1,2.50,2.50,1.31,1.19,1.19,1.31
1511,2025-08-23 19:13,سرنجات الدوليه كبار 3سم,BOX,1,2.50,2.50,1.31,1.19,1.19,1.31
1512,2025-08-23 19:52,صابونه ديتول 115جم بينك,BOX,1,27.50,27.50,3.25,24.25,24.25,3.25
1513,2025-08-23 20:21,تربسالين بلس,STRIP,1,80.00,80.00,23.50,112.99,56.50,23.50
1513,2025-08-23 20:21,موفكسير 500/50مجم اقراص,STRIP,1,39.00,39.00,10.14,57.72,28.86,10.14
1513,2025-08-23 20:21,بريتوبرازان 20 مجم اقراص,STRIP,1,70.00,70.00,20.30,99.40,49.70,20.30
1514,2025-08-23 21:09,تربسالين اقراص,STRIP,1,75.00,75.00,19.50,111.00,55.50,19.50
1514,2025-08-23 21:09,ديكلاك  اي دي 150 جرام اقراص,STRIP,1,66.00,66.00,22.44,87.12,43.56,22.44
1515,2025-08-24 07:11,كانيولا 22 ازرق,BOX,1,12.00,12.00,5.00,7.00,7.00,5.00
1516,2025-08-24 07:12,كولداتريكسي اقراص,STRIP,1,21.00,21.00,4.68,48.97,16.32,4.68
1517,2025-08-24 07:27,فولتارين جيل 50جم,BOX,1,68.00,68.00,18.57,49.43,49.43,18.57
1518,2025-08-24 07:53,بانادول مايجرين,STRIP,1,17.00,17.00,4.25,38.25,12.75,4.25
1519,2025-08-24 08:11,ميتابسين اقراص,BOX,1,110.00,110.00,29.04,80.96,80.96,29.04
1520,2025-08-24 08:18,نيوروفيت اقراص,STRIP,1,34.00,34.00,10.88,69.36,23.12,10.88
1521,2025-08-24 08:22,سيبتازول اقراص,STRIP,1,17.00,17.00,3.84,263.20,13.16,3.84
1521,2025-08-24 08:22,كونجيستال اقراص,STRIP,1,25.00,25.00,5.20,39.60,19.80,5.20
1522,2025-08-24 08:28,اسبوسيد اطفال,BOX,1,35.00,35.00,9.45,25.55,25.55,9.45
1522,2025-08-24 08:28,كاندلكان 16 مجم,BOX,1,60.00,60.00,16.20,43.80,43.80,16.20
1522,2025-08-24 08:28,كونكور 5 مجم اقراص,BOX,1,72.00,72.00,15.84,56.16,56.16,15.84
1523,2025-08-24 08:31,بيفاتراسين بخاخ 150مللي,BOX,1,83.00,83.00,24.07,58.93,58.93,24.07
1524,2025-08-24 09:03,مولبد طويل 26,BOX,1,75.00,75.00,12.00,63.00,63.00,12.00
1525,2025-08-24 09:07,فيلداجلوز1000/50بلس,BOX,1,147.00,147.00,41.16,105.84,105.84,41.16
1526,2025-08-24 10:19,جلوكوفاج اكس ار 1000مجم اقراص,BOX,1,126.00,126.00,30.37,95.63,95.63,30.37
1527,2025-08-24 10:20,ايراستابكس كو  20/5 مجم اقراص,STRIP,1,38.00,38.00,9.88,84.36,28.12,9.88
1527,2025-08-24 10:20,فانفيلدا بلس 50/1000مجم اقراص,STRIP,1,46.00,46.00,14.26,95.22,31.74,14.26
1528,2025-08-24 11:26,زانوجليد30/4,BOX,1,102.00,102.00,29.76,72.24,72.24,29.76
1529,2025-08-24 12:52,اتوريزا 10/20,STRIP,1,47.00,47.00,14.10,98.70,32.90,14.10
1529,2025-08-24 12:52,نيوروفيت اقراص,STRIP,1,34.00,34.00,10.88,69.36,23.12,10.88
1530,2025-08-24 13:45,ريكسونا رجالي 25 م,BOX,1,35.00,35.00,7.50,27.50,27.50,7.50
1531,2025-08-24 14:43,تيراميسين مرهم,BOX,1,28.00,28.00,2.00,26.00,26.00,2.00
1532,2025-08-24 15:38,انتينال شراب,BOX,1,24.00,24.00,6.38,17.62,17.62,6.38
1532,2025-08-24 15:38,سيتال شراب,BOX,1,31.00,31.00,9.20,21.80,21.80,9.20
1532,2025-08-24 15:38,زنك اوريجين شراب,BOX,1,31.00,31.00,6.82,24.18,24.18,6.82
1532,2025-08-24 15:38,بلميكورت 0.5 مجم,STRIP,1,37.60,37.60,4.89,654.24,32.71,4.89
1532,2025-08-24 15:38,ماسك نيبولايزر اطفال ميدكير,BOX,1,20.00,20.00,9.00,11.00,11.00,9.00
1533,2025-08-24 18:40,ليمتلس بريناتال ماكس,STRIP,1,70.00,70.00,13.30,170.10,56.70,13.30
1534,2025-08-24 19:03,ريباريل جيل,BOX,1,58.00,58.00,16.32,41.68,41.68,16.32
1535,2025-08-24 19:07,مولفيكس 6,STRIP,1,7.50,7.50,0.62,330.00,6.88,0.62
1535,2025-08-24 19:07,مولفيكس 6,STRIP,1,7.50,7.50,0.62,330.00,6.88,0.62
1536,2025-08-24 19:10,سيفزيم 1مجم امبول,BOX,1,59.00,59.00,15.93,43.07,43.07,15.93
1536,2025-08-24 19:10,سيفزيم 1مجم امبول,BOX,1,59.00,59.00,15.93,43.07,43.07,15.93
1536,2025-08-24 19:10,سيفزيم 1مجم امبول,BOX,1,59.00,59.00,15.93,43.07,43.07,15.93
1536,2025-08-24 19:10,سيفزيم 1مجم امبول,BOX,1,59.00,59.00,15.93,43.07,43.07,15.93
1536,2025-08-24 19:10,سيفزيم 1مجم امبول,BOX,1,59.00,59.00,15.93,43.07,43.07,15.93
1536,2025-08-24 19:10,سالبين 1.5 جم فيال,BOX,1,51.00,51.00,14.28,36.72,36.72,14.28
1536,2025-08-24 19:10,سالبين 1.5 جم فيال,BOX,1,51.00,51.00,14.28,36.72,36.72,14.28
1536,2025-08-24 19:10,فليبوتون امبول,BOX,1,51.00,51.00,14.28,36.72,36.72,14.28
1536,2025-08-24 19:10,ادولور30مجم حقن,BOX,1,36.00,36.00,12.24,23.76,23.76,12.24
1536,2025-08-24 19:10,سرنجات الدوليه كبار 3سم,BOX,1,2.50,2.50,1.31,1.19,1.19,1.31
1536,2025-08-24 19:10,سرنجات الدوليه كبار 3سم,BOX,1,2.50,2.50,1.31,1.19,1.19,1.31
1536,2025-08-24 19:10,سرنجات الدوليه كبار 3سم,BOX,1,2.50,2.50,1.31,1.19,1.19,1.31
1537,2025-08-24 19:31,كيروفيت كبسولات,BOX,1,150.00,150.00,9.00,141.00,141.00,9.00
1538,2025-08-24 19:46,ترايكتين اقراص 4مجم,STRIP,1,23.00,23.00,5.29,35.42,17.71,5.29
1539,2025-08-24 20:11,اكتيربدبنفل 100وحده,STRIP,4,67.60,270.40,55.66,268.43,53.69,13.91
1539,2025-08-24 20:11,دكتاكورت كريم,BOX,1,48.00,48.00,5.28,42.72,42.72,5.28
1539,2025-08-24 20:11,نيو كاربون قرص,STRIP,1,82.50,82.50,12.20,140.60,70.30,12.20
1539,2025-08-24 20:11,كولوفيرين د اقراص,STRIP,1,35.00,35.00,8.75,78.75,26.25,8.75
1540,2025-08-24 20:13,بيبي جوي 5,STRIP,1,6.50,6.50,0.67,338.40,5.83,0.67
1540,2025-08-24 20:13,بيبي جوي 5,STRIP,1,6.50,6.50,0.67,338.40,5.83,0.67
1540,2025-08-24 20:13,بيبي جوي 5,STRIP,1,6.50,6.50,0.67,338.40,5.83,0.67
1541,2025-08-24 20:32,دافاليندي 10000 وحده اقراص,BOX,1,78.00,78.00,15.60,62.40,62.40,15.60
1541,2025-08-24 20:32,ميلجا اقراص,STRIP,1,27.00,27.00,7.56,77.76,19.44,7.56
1542,2025-08-24 20:51,ديكلوفين امبولات 75مجم,STRIP,1,12.00,12.00,3.72,24.84,8.28,3.72
1543,2025-08-24 20:54,كيتولاك 30مجم/2ملل امبول,STRIP,1,12.00,12.00,3.84,40.80,8.16,3.84
1543,2025-08-24 20:54,سرنجات الدوليه كبار 3سم,BOX,1,2.50,2.50,1.31,1.19,1.19,1.31
1543,2025-08-24 20:54,سرنجات الدوليه كبار 3سم,BOX,1,2.50,2.50,1.31,1.19,1.19,1.31
1544,2025-08-24 20:55,اسبوسيد اطفال,STRIP,1,7.00,7.00,1.89,25.55,5.11,1.89
1545,2025-08-24 21:08,باي-الكوفان150مجم,STRIP,1,27.00,27.00,8.37,55.89,18.63,8.37
1546,2025-08-25 06:37,سنيور كريم للشعر بزبده الشيا225مجم,BOX,1,54.00,54.00,15.50,38.50,38.50,15.50
1547,2025-08-25 07:31,كيناكومب كريم صغير,BOX,1,36.00,36.00,12.60,23.40,23.40,12.60
1549,2025-08-25 11:14,ديكلاك اي دي 75جرام اقراص,STRIP,1,45.00,45.00,13.07,95.79,31.93,13.07
1550,2025-08-25 11:52,كولشيسين 500 ميكروجرام اقراص,STRIP,3,19.00,57.00,11.40,152.00,15.20,3.80
1550,2025-08-25 11:52,كولشيسين 500 ميكروجرام اقراص,STRIP,3,19.00,57.00,11.40,152.00,15.20,3.80
1550,2025-08-25 11:52,بانتولوك 40مجم,BOX,1,102.00,102.00,34.68,67.32,67.32,34.68
1550,2025-08-25 11:52,بانتولوك 40مجم,BOX,1,102.00,102.00,34.68,67.32,67.32,34.68
1550,2025-08-25 11:52,فوليك اسيد 500مجم,BOX,1,20.00,20.00,5.40,14.60,14.60,5.40
1551,2025-08-25 13:01,بيبي جوي 5,STRIP,1,6.50,6.50,0.67,338.40,5.83,0.67
1551,2025-08-25 13:01,بيبي جوي 5,STRIP,3,6.50,19.50,2.00,338.40,5.83,0.67
1551,2025-08-25 13:01,بيبي جوي 5,STRIP,2,6.50,13.00,1.33,338.40,5.83,0.67
1551,2025-08-25 13:01,بيبي جوي 5,STRIP,1,6.50,6.50,0.67,338.40,5.83,0.67
1552,2025-08-25 13:47,بلميكورت 0.5 مجم,STRIP,1,37.60,37.60,4.89,654.24,32.71,4.89
1552,2025-08-25 13:47,سوفي طويل,BOX,1,55.00,55.00,15.00,40.00,40.00,15.00
1553,2025-08-25 14:04,ميكسدرم كريم صغير,BOX,1,24.00,24.00,7.20,16.80,16.80,7.20
1553,2025-08-25 14:04,صابون خمس خمسات كبريت,BOX,1,20.00,20.00,6.00,14.00,14.00,6.00
1553,2025-08-25 14:04,بروفين400مجم,STRIP,1,26.00,26.00,8.06,53.82,17.94,8.06
1554,2025-08-25 14:12,بيبي جوي 5,STRIP,3,6.50,19.50,2.00,338.40,5.83,0.67
1555,2025-08-25 15:41,فنيستيل نقط بالفم,BOX,1,34.00,34.00,12.24,21.76,21.76,12.24
1555,2025-08-25 15:41,نوستامين قطره,BOX,1,22.00,22.00,6.82,15.18,15.18,6.82
1556,2025-08-25 16:10,نابي فت100مجم,STRIP,1,48.00,48.00,33.12,29.76,14.88,33.12
1556,2025-08-25 16:10,اسبوسيد اطفال,STRIP,2,7.00,14.00,3.78,25.55,5.11,1.89
1557,2025-08-25 17:46,درامينكس 50مجم اقراص,STRIP,1,14.00,14.00,3.94,20.12,10.06,3.94
1558,2025-08-25 18:09,شاش المحله 11 سم,BOX,1,6.00,6.00,2.20,3.80,3.80,2.20
1558,2025-08-25 18:09,شاش المحله 11 سم,BOX,1,6.00,6.00,2.20,3.80,3.80,2.20
1559,2025-08-25 18:30,اكت رابد انسولين 100مجم بنفل,BOX,1,338.00,338.00,68.00,270.00,270.00,68.00
1559,2025-08-25 18:30,اماريل1مجم,BOX,1,40.00,40.00,10.40,29.60,29.60,10.40
1559,2025-08-25 18:30,اسبرين بروتكت اقراص,BOX,1,78.00,78.00,18.00,60.00,60.00,18.00
1559,2025-08-25 18:30,ايراستابكس تريو 40مجم/10مجم/25مجم اقراص,BOX,1,162.00,162.00,42.12,119.88,119.88,42.12
1559,2025-08-25 18:30,اومنيك اوكاس % 0.4 مجم اقراص,BOX,1,282.00,282.00,53.60,228.40,228.40,53.60
1559,2025-08-25 18:30,كونترولوك 40 مجم اقراص,BOX,1,188.00,188.00,37.60,150.40,150.40,37.60
1559,2025-08-25 18:30,ناتريليكس اس ار 1.5مجم اقراص,BOX,1,55.00,55.00,16.16,38.84,38.84,16.16
1559,2025-08-25 18:30,كويتابكس 25 مجم اقراص,BOX,1,87.00,87.00,25.56,61.44,61.44,25.56
1560,2025-08-25 18:40,فلوبادكس 8مجم,STRIP,1,59.00,59.00,16.11,128.67,42.89,16.11
1561,2025-08-25 19:11,ريباريل جيل,BOX,1,58.00,58.00,16.32,41.68,41.68,16.32
1562,2025-08-25 19:25,جاستروتيدين امبول,STRIP,1,18.00,18.00,3.67,43.00,14.33,3.67
1562,2025-08-25 19:25,ديكلوفين امبولات 75مجم,STRIP,1,12.00,12.00,3.72,24.84,8.28,3.72
1562,2025-08-25 19:25,فيسيرالجين امبول,STRIP,1,15.00,15.00,3.00,72.00,12.00,3.00
1562,2025-08-25 19:25,جهاز محلول ماسكو,BOX,1,12.00,12.00,5.00,7.00,7.00,5.00
1562,2025-08-25 19:25,ميبافيوران 100مجم,BOX,1,54.00,54.00,18.90,35.10,35.10,18.90
1562,2025-08-25 19:25,ترايتون 200 جرام اقراص,BOX,1,123.00,123.00,28.29,94.71,94.71,28.29
1562,2025-08-25 19:25,دوليبران 1000مجم,STRIP,2,16.00,32.00,10.56,32.16,10.72,5.28
1563,2025-08-25 19:40,او زد كريم 100مجم,BOX,1,80.00,80.00,24.00,56.00,56.00,24.00
1563,2025-08-25 19:40,بندولين شاور جيل 300 مل فريش ليمون,BOX,1,140.00,140.00,-3.00,143.00,143.00,-3.00
1564,2025-08-25 19:40,صن سويت بخلاصة الورد للبشره العاديه,BOX,1,15.00,15.00,5.25,9.75,9.75,5.25
1564,2025-08-25 19:40,صن سويت بخلاصة الورد للبشره العاديه,BOX,1,15.00,15.00,5.25,9.75,9.75,5.25
1565,2025-08-25 19:46,بودره تلك 5 خمسات,BOX,1,25.00,25.00,5.00,20.00,20.00,5.00
1566,2025-08-25 20:05,هاي بيوتك 1جم,STRIP,1,86.50,86.50,25.34,122.33,61.16,25.34
1566,2025-08-25 20:05,فيوسيدرم كريم,BOX,1,30.00,30.00,-2.91,32.91,32.91,-2.91
1567,2025-08-25 20:12,سيدرال فوليك اسيد,BOX,1,180.00,180.00,37.80,142.20,142.20,37.80
1568,2025-08-25 20:27,بانادول ادفانس,STRIP,1,23.00,23.00,5.75,69.00,17.25,5.75
1569,2025-08-25 20:29,بلاستر 5سم,BOX,1,45.00,45.00,12.50,32.50,32.50,12.50
1570,2025-08-25 20:42,هيرو بيبي رقم 1,BOX,1,256.00,256.00,13.00,243.00,243.00,13.00
1570,2025-08-25 20:42,ماء غريب سمايل,BOX,1,48.00,48.00,12.96,35.04,35.04,12.96
1571,2025-08-25 20:47,مولفيكس 6,STRIP,1,7.50,7.50,0.62,330.00,6.88,0.62
1572,2025-08-26 06:34,كونكور 5بلاس اقراص,STRIP,1,24.00,24.00,6.00,54.00,18.00,6.00
1573,2025-08-26 07:06,كمادات اطفال تيمبو كول,STRIP,2,15.00,30.00,10.00,20.00,10.00,5.00
1574,2025-08-26 08:15,لاسيكس اقراص,STRIP,1,15.00,15.00,3.30,23.40,11.70,3.30
1575,2025-08-26 08:38,ديمرا اقراص,STRIP,1,35.00,35.00,10.15,49.70,24.85,10.15
1576,2025-08-26 09:13,سيبروفار 500مجم اقراص,STRIP,1,69.00,69.00,15.62,53.38,53.38,15.62
1577,2025-08-26 09:15,تيرز جارد,BOX,1,30.00,30.00,6.00,24.00,24.00,6.00
1578,2025-08-26 10:10,دابر زيت شعر املا 270 ملل,BOX,1,104.00,104.00,22.00,82.00,82.00,22.00
1579,2025-08-26 10:38,ديجستين,BOX,1,42.00,42.00,13.86,28.14,28.14,13.86
1580,2025-08-26 10:42,مينا لاكس اقراص,BOX,1,18.00,18.00,5.57,12.43,12.43,5.57
1581,2025-08-26 10:55,زيت فاتيكا جوز هند 90مل,BOX,1,22.00,22.00,4.30,17.70,17.70,4.30
1582,2025-08-26 11:34,ديجستين,BOX,1,42.00,42.00,13.86,28.14,28.14,13.86
1583,2025-08-26 12:18,بانتولوك20مجم,STRIP,1,28.00,28.00,10.92,34.16,17.08,10.92
1584,2025-08-26 14:44,كيناكومب كريم صغير,BOX,1,36.00,36.00,12.60,23.40,23.40,12.60
1585,2025-08-26 14:59,بيتاسيرك 16مجم,STRIP,1,73.00,73.00,18.25,164.25,54.75,18.25
1585,2025-08-26 14:59,سيرفيتام كبسول,STRIP,1,43.00,43.00,0.52,84.96,42.48,0.52
1586,2025-08-26 16:32,كيناكومب كريم صغير,BOX,1,36.00,36.00,12.60,23.40,23.40,12.60
1587,2025-08-26 16:51,جافيسكون لحرقة المعده,STRIP,1,12.00,12.00,2.40,230.40,9.60,2.40
1588,2025-08-26 17:49,فيوسي 15مجم كريم,BOX,1,44.00,44.00,12.24,31.76,31.76,12.24
1588,2025-08-26 17:49,بانثينول 20جم كريم,BOX,1,38.00,38.00,10.27,27.73,27.73,10.27
1589,2025-08-26 18:06,اكستنشن 150/12.5 مجم بلاس,STRIP,1,27.00,27.00,5.04,87.84,21.96,5.04
1590,2025-08-26 18:25,فيتا سترس اقراص,BOX,1,64.00,64.00,17.12,46.88,46.88,17.12
1591,2025-08-26 18:32,سرنجات انسولين كورى,STRIP,1,7.00,7.00,1.90,5.10,5.10,1.90
1591,2025-08-26 18:32,سرنجات انسولين كورى,STRIP,1,7.00,7.00,1.90,5.10,5.10,1.90
1592,2025-08-26 19:00,لوسترال 50مجم اقراص,STRIP,1,68.00,68.00,20.03,95.94,47.97,20.03
1593,2025-08-26 19:15,تربسالين اقراص,STRIP,1,75.00,75.00,19.50,111.00,55.50,19.50
1593,2025-08-26 19:15,ديكلاك اي دي 75جرام اقراص,STRIP,1,45.00,45.00,13.07,95.79,31.93,13.07
1594,2025-08-26 19:36,سيفاكسون 500مجم عضل,BOX,1,49.00,49.00,9.31,39.69,39.69,9.31
1594,2025-08-26 19:36,زيثروكان 200مجم شراب,BOX,1,62.00,62.00,19.88,42.12,42.12,19.88
1594,2025-08-26 19:36,ميوكوفللين مذيب للبلغم 125مملى شراب,BOX,1,50.00,50.00,19.00,31.00,31.00,19.00
1594,2025-08-26 19:36,بلميكورت 0.5 مجم,STRIP,1,37.60,37.60,4.89,654.24,32.71,4.89
1595,2025-08-26 19:39,فاستافلام 50مجم اقراص,STRIP,1,18.00,18.00,5.76,24.48,12.24,5.76
1596,2025-08-26 20:01,تريسيبا انسولين,BOX,1,550.00,550.00,110.00,440.00,440.00,110.00
1596,2025-08-26 20:01,فيروستات 200 مجم شراب,BOX,1,61.00,61.00,12.20,48.80,48.80,12.20
1596,2025-08-26 20:01,اميولانت ان شراب,BOX,1,50.00,50.00,12.50,37.50,37.50,12.50
1596,2025-08-26 20:01,فلوموكس 500مجم,STRIP,1,35.50,35.50,11.00,48.99,24.50,11.00
1596,2025-08-26 20:01,بانادول اكسترا احمر اقراص,STRIP,1,27.00,27.00,5.40,86.40,21.60,5.40
1597,2025-08-26 20:19,دوليبران 1000مجم,STRIP,1,16.00,16.00,5.28,32.16,10.72,5.28
1598,2025-08-26 20:34,كتافاست 50 مجم فوار,STRIP,1,8.00,8.00,2.16,52.56,5.84,2.16
1599,2025-08-26 20:56,بورجازون كريم 20جم,BOX,1,35.00,35.00,9.80,25.20,25.20,9.80
1600,2025-08-26 20:57,اسبوسيد اطفال,STRIP,1,7.00,7.00,1.89,25.55,5.11,1.89
1601,2025-08-26 21:29,اوكسيمت نقط للاطفال25 جرام,BOX,1,15.00,15.00,3.99,11.01,11.01,3.99
1601,2025-08-26 21:29,تلفاست شراب,BOX,1,50.00,50.00,13.51,36.49,36.49,13.51
1602,2025-08-27 06:39,بلاستر 5سم,BOX,1,45.00,45.00,12.50,32.50,32.50,12.50
1603,2025-08-27 07:02,بليتال50مجم,STRIP,1,46.00,46.00,3.30,85.40,42.70,3.30
1604,2025-08-27 09:00,ترايكتين اقراص 4مجم,STRIP,1,23.00,23.00,5.29,35.42,17.71,5.29
1605,2025-08-27 09:15,غطاء للعين,BOX,1,4.00,4.00,2.85,1.15,1.15,2.85
1606,2025-08-27 09:26,شفرات دوركو حريمى بينك,STRIP,1,21.25,21.25,4.56,66.75,16.69,4.56
1606,2025-08-27 09:26,فازلين بيور 50 مل,BOX,1,20.00,20.00,6.00,14.00,14.00,6.00
1607,2025-08-27 10:02,لبن هيرو رقم 1 نيوتراديفنس بلس,BOX,1,339.00,339.00,75.00,264.00,264.00,75.00
1608,2025-08-27 12:52,سرنجات انسولين كورى,STRIP,1,7.00,7.00,1.90,5.10,5.10,1.90
1609,2025-08-27 12:59,بيبي جوي 2,STRIP,1,4.75,4.75,0.67,245.00,4.08,0.67
1609,2025-08-27 12:59,بيبي جوي 2,STRIP,3,4.75,14.25,2.00,245.00,4.08,0.67
1609,2025-08-27 12:59,بيبي جوي 2,STRIP,1,4.75,4.75,0.67,245.00,4.08,0.67
1609,2025-08-27 12:59,بيبي جوي 2,STRIP,3,4.75,14.25,2.00,245.00,4.08,0.67
1610,2025-08-27 13:07,نيكسيكيور 2.5 اكياس,STRIP,7,6.00,42.00,8.40,134.40,4.80,1.20
1611,2025-08-27 13:38,فالجيستريل  اقراص,BOX,1,34.00,34.00,9.29,24.71,24.71,9.29
1612,2025-08-27 13:39,بيبي جوي 5,STRIP,2,6.50,13.00,1.33,338.40,5.83,0.67
1613,2025-08-27 14:37,مومينتا كريم 30م,BOX,1,55.00,55.00,15.40,39.60,39.60,15.40
1614,2025-08-27 15:08,فلاجيل 500مجم اقراص,STRIP,1,17.00,17.00,4.93,24.14,12.07,4.93
1615,2025-08-27 15:11,بيتادين 120 نيل مطهر,BOX,1,80.00,80.00,16.00,64.00,64.00,16.00
1616,2025-08-27 16:05,غطاء للعين,BOX,1,4.00,4.00,2.85,1.15,1.15,2.85
1616,2025-08-27 16:05,غطاء للعين,BOX,1,4.00,4.00,2.85,1.15,1.15,2.85
1617,2025-08-27 16:15,بروفين400مجم,STRIP,1,26.00,26.00,8.06,53.82,17.94,8.06
1618,2025-08-27 17:06,موفيجيت 50 مجم اقراص,STRIP,1,20.00,20.00,7.00,39.00,13.00,7.00
1619,2025-08-27 17:07,كتافاست 50 مجم فوار,STRIP,1,8.00,8.00,2.16,52.56,5.84,2.16
1620,2025-08-27 17:51,يوريفين-ان فوار,BOX,1,31.00,31.00,10.85,20.15,20.15,10.85
1620,2025-08-27 17:51,ديمرا اقراص,STRIP,1,35.00,35.00,10.15,49.70,24.85,10.15
1621,2025-08-27 18:14,تلفاست شراب,BOX,1,50.00,50.00,13.51,36.49,36.49,13.51
1622,2025-08-27 18:39,ميثايلتكنو 30فيلم,STRIP,10,4.50,45.00,9.90,105.30,3.51,0.99
1622,2025-08-27 18:39,موفكسير 500/50مجم اقراص,STRIP,1,39.00,39.00,10.14,57.72,28.86,10.14
